road,tract
6,17
6,17
6,17
3,3
3,3
3,3
6,3
15,9
15,9
15,9
16,9
16,9
0,3
0,3
0,3
97,21
47,3
0,22
97,21
97,21
0,3
47,3
0,22
30,22
30,22
30,22
30,22
58,31
58,31
97,31
97,31
97,31
97,31
97,21
97,21
97,21
97,21
58,31
47,31
47,31
47,31
47,31
47,31
3,3
0,3
3,3
3,3
3,3
102,21
97,21
47,21
3,3
3,3
54,21
97,21
0,3
47,3
0,22
0,1
35,0
0,1
0,0
0,1
0,1
1,1
126,1
1,1
79,1
1,1
0,1
48,1
0,1
0,1
1,1
79,1
1,1
1,1
1,1
172,1
172,43
3,3
0,3
3,3
3,3
0,3
47,3
0,22
36,1
0,1
3,3
3,3
3,3
0,3
3,3
0,3
47,3
0,22
0,1
0,1
0,1
48,1
51,1
51,1
51,1
51,1
51,1
51,1
51,0
51,0
51,0
51,0
51,0
51,1
51,1
86,0
51,0
88,0
88,0
88,0
88,0
88,0
89,0
89,0
51,1
54,31
97,31
88,21
88,21
88,0
88,0
54,31
54,31
54,21
54,21
3,3
54,21
0,3
54,21
3,3
54,21
3,3
3,3
3,3
4,3
6,3
7,4
8,4
7,4
9,4
9,4
9,4
18,10
16,9
15,9
16,9
17,9
15,8
30,17
30,17
30,17
414,17
32,17
32,17
32,17
3,3
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,8
6,8
6,8
6,17
6,17
414,17
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,3
7,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
61,4
18,10
18,10
15,9
16,9
7,4
7,4
8,4
9,4
61,4
9,4
58,4
155,3
58,9
58,9
58,9
58,9
58,9
58,9
58,9
58,4
125,122
58,4
125,122
436,23
58,4
61,4
58,4
58,23
436,23
58,23
95,31
54,31
88,21
88,21
97,31
88,21
0,3
54,31
54,31
88,21
88,21
102,21
30,21
30,21
0,22
48,0
0,1
35,0
0,1
48,0
632,0
632,0
85,0
85,0
85,0
85,0
51,0
86,0
51,0
51,0
51,0
6,8
6,17
6,17
76,17
76,17
45,17
3,3
3,3
3,3
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
412,8
6,8
6,8
6,8
6,8
95,31
97,31
88,21
88,21
88,21
88,21
47,31
3,21
3,21
3,3
102,21
3,3
102,21
102,21
97,21
0,3
3,21
0,3
3,3
3,3
3,3
102,21
88,21
88,21
88,21
88,21
47,21
3,3
0,3
3,3
3,3
0,3
3,3
0,3
97,21
0,3
47,21
47,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
6,3
7,4
7,4
8,4
9,4
9,4
9,4
61,4
701,23
61,10
18,10
16,9
15,9
16,9
17,9
15,8
15,8
44,20
15,20
72,14
35,14
76,17
44,20
45,20
92,14
45,17
45,17
45,17
45,17
36,1
72,14
35,14
49,14
35,14
76,17
49,14
49,1
49,1
49,1
79,1
251,43
1,1
1,1
1,43
172,1
49,43
87,1
87,1
49,43
83,0
83,0
172,0
85,1
87,1
87,0
86,0
87,0
87,0
87,0
88,21
88,21
88,21
76,21
88,0
88,0
88,0
89,0
51,1
51,1
51,0
51,0
51,0
51,0
95,31
95,31
54,31
54,31
97,31
97,31
54,31
54,31
54,31
54,21
54,21
3,3
54,21
3,3
54,21
3,3
54,21
3,3
3,3
58,9
58,9
58,9
434,9
459,9
7,4
7,4
7,4
58,4
9,4
9,4
58,23
61,4
61,4
4,4
53,4
53,4
53,4
53,4
16,9
18,10
95,31
97,31
97,31
88,21
88,21
88,21
3,21
0,3
3,3
3,3
3,3
15,9
610,9
95,31
54,31
54,31
54,31
88,21
102,21
30,21
30,21
30,21
0,1
0,1
0,0
51,1
51,1
85,1
51,0
51,0
51,0
82,1
1,1
82,1
82,1
1,1
82,1
82,0
249,1
83,0
82,0
82,0
86,0
249,1
82,0
1,1
249,1
249,1
250,1
79,1
1,1
1,1
1,43
1,1
1,1
3,3
0,3
3,3
3,3
0,3
0,3
47,3
36,1
0,1
48,1
0,0
0,0
1,1
3,3
3,3
3,3
3,3
3,3
3,3
4,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,4
4,4
4,4
4,4
53,4
53,4
53,4
53,4
53,4
61,10
4,10
47,10
519,16
485,16
485,16
485,16
485,16
485,16
487,103
487,103
487,103
46,103
413,103
413,103
557,103
413,123
680,123
413,123
413,123
413,123
413,6
413,124
75,124
75,124
75,124
75,124
306,124
306,5
306,5
306,5
13,7
66,5
13,7
13,7
13,7
138,7
13,13
20,12
20,85
20,85
20,85
20,85
13,13
5,2
5,2
5,2
2,5
2,5
20,12
5,2
5,2
5,2
71,2
5,2
66,7
306,7
13,7
66,5
75,2
66,5
74,2
74,2
75,2
66,5
66,2
66,2
66,2
66,2
66,2
66,2
66,2
66,2
147,2
77,2
63,2
63,2
63,2
63,2
63,2
63,2
63,2
71,2
81,2
80,2
71,2
45,17
35,14
92,15
35,14
92,32
92,32
92,32
92,33
92,33
92,33
93,24
582,29
66,26
66,26
258,27
92,29
98,29
66,26
149,6
66,27
66,29
66,27
66,27
66,7
3,3
3,3
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,8
6,8
6,8
49,17
6,17
72,14
72,14
3,3
3,3
3,3
3,3
610,4
3,3
4,3
6,3
7,4
8,4
7,4
9,4
9,4
61,4
18,23
18,10
16,9
16,9
15,9
16,9
17,9
15,8
15,8
15,20
72,14
76,17
72,14
76,17
45,20
45,20
92,14
45,17
45,17
45,17
36,1
49,14
48,14
50,1
79,1
251,43
1,1
49,43
87,1
87,1
87,1
83,0
83,0
83,0
85,1
83,0
86,0
87,0
87,0
314,0
89,0
89,0
51,1
51,1
51,1
51,0
85,1
51,0
51,0
51,0
51,0
51,0
95,31
95,31
54,31
97,31
97,31
88,21
72,0
54,31
54,31
54,21
54,21
3,3
0,3
3,3
54,21
54,21
3,3
3,3
3,3
3,3
3,3
88,21
97,31
88,21
88,21
3,21
3,3
3,3
95,31
95,31
97,31
54,31
54,31
88,21
88,21
88,21
88,21
102,21
30,21
47,3
30,21
0,22
30,21
102,21
102,21
30,21
30,21
35,0
0,1
48,1
0,1
1,1
1,1
249,1
249,1
249,1
249,1
250,1
1,1
249,1
1,1
83,0
83,0
83,0
172,43
172,0
49,43
87,0
86,0
49,43
49,43
49,43
86,0
49,0
30,22
51,22
30,22
51,1
30,22
51,1
51,1
51,1
127,1
250,1
51,1
1,1
250,1
51,1
51,1
51,1
51,0
51,0
51,0
30,22
30,22
30,8
6,8
414,17
414,17
414,20
414,17
414,17
15,20
154,20
154,20
6,17
76,17
76,17
45,17
45,17
45,17
44,20
45,17
44,20
46,17
608,4
610,4
6,3
6,3
6,3
6,3
6,3
6,3
6,8
6,8
7,4
8,4
9,4
9,4
9,4
9,4
9,4
9,4
4,4
4,4
4,4
10,4
11,4
53,4
11,4
53,4
18,23
53,4
61,4
11,4
3,3
3,3
3,3
3,3
3,3
3,3
6,3
16,9
0,3
3,3
0,3
0,3
0,3
36,1
0,1
0,1
0,0
1,1
1,1
1,1
126,1
1,1
1,1
1,1
1,1
172,1
3,3
3,3
3,3
0,3
3,3
3,3
3,3
0,3
3,3
0,22
0,1
0,1
1,1
1,1
1,1
1,1
79,1
1,1
1,1
3,3
4,3
6,3
15,9
15,9
15,9
15,9
17,9
15,8
32,17
32,17
11,11
413,11
45,11
15,20
15,20
46,20
46,20
46,17
15,9
15,9
15,9
16,9
3,3
3,3
3,3
3,3
3,3
3,3
3,3
95,31
97,31
54,31
97,31
97,31
88,21
3,21
3,21
3,3
3,3
54,31
54,31
54,31
54,21
54,21
3,3
54,21
3,3
54,21
3,3
54,21
3,3
3,3
3,3
3,3
3,3
3,3
610,4
6,3
7,4
7,4
9,4
9,4
9,4
61,4
9,4
701,23
18,10
16,9
16,9
17,9
15,8
30,8
30,17
30,17
30,17
72,14
32,17
32,17
72,14
32,17
92,14
45,17
72,1
72,14
35,14
49,14
49,14
50,1
49,1
49,1
1,1
83,0
83,0
83,0
79,0
83,0
87,43
87,1
49,43
87,1
172,0
85,1
87,1
86,0
87,0
87,0
87,0
51,1
51,1
51,0
51,0
51,0
3,3
3,3
3,3
3,3
0,3
3,3
0,3
47,3
0,22
0,22
36,1
0,1
48,1
0,1
0,1
51,1
51,1
3,3
3,3
3,3
3,3
3,3
3,3
3,3
15,9
15,9
15,9
15,9
30,17
414,17
414,17
414,20
45,20
15,20
15,20
154,20
45,17
45,17
44,20
44,20
44,20
6,3
6,3
6,3
6,3
6,3
6,3
6,8
6,8
6,17
6,17
414,17
76,17
76,17
76,17
92,14
45,17
610,4
7,4
8,4
9,4
9,4
9,4
9,4
61,4
18,23
61,4
3,3
3,3
3,3
6,3
16,9
16,9
3,3
3,3
3,3
3,3
3,3
3,3
6,3
97,31
102,21
88,21
3,21
3,21
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
6,3
95,31
95,31
54,31
54,31
88,21
102,21
102,21
30,21
30,21
30,21
30,21
30,21
30,21
102,21
30,21
30,21
35,0
0,1
48,1
0,1
0,1
51,1
51,1
51,1
51,0
51,0
51,0
83,0
83,0
83,0
251,1
79,0
251,0
251,0
251,0
83,0
251,0
83,0
251,0
251,1
251,1
251,1
89,1
249,1
249,1
249,1
249,1
249,1
1,1
0,3
0,3
47,3
0,22
36,1
43,1
250,1
250,1
250,1
51,1
250,1
250,1
250,1
3,3
0,3
3,3
3,3
0,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,3
0,22
4,3
4,3
0,1
4,22
0,1
0,1
0,0
0,1
0,1
1,1
1,1
1,1
1,1
126,1
1,1
249,1
1,1
249,1
249,1
1,1
1,1
250,1
1,1
250,1
250,1
79,1
79,1
1,1
1,1
51,1
0,1
250,1
51,1
1,1
51,1
250,1
250,1
250,1
249,1
250,1
250,1
49,14
48,14
49,14
49,14
50,1
49,1
49,1
49,1
49,1
49,1
60,22
412,3
6,3
60,22
6,3
60,22
30,22
412,8
6,8
6,8
60,1
6,8
6,8
60,1
49,17
60,1
60,1
60,1
250,1
250,1
250,1
79,1
1,1
87,43
49,43
49,43
49,43
260,43
49,43
49,43
49,43
49,0
83,0
83,0
83,0
83,0
83,0
83,0
83,0
86,0
119,45
83,0
83,0
83,0
79,0
83,0
83,0
85,43
119,45
119,45
119,45
79,1
250,43
250,43
172,14
1,43
1,43
172,1
49,43
87,43
49,43
49,43
49,43
49,43
260,43
49,43
49,43
49,43
85,43
1,1
49,43
87,43
49,43
49,43
49,43
49,43
49,43
49,43
49,43
85,43
3,3
0,3
3,3
3,3
3,3
0,3
0,3
0,3
47,3
0,22
0,22
36,1
0,1
0,1
48,1
1,1
1,1
1,1
79,1
1,1
3,3
3,3
3,3
3,3
3,3
4,3
6,3
15,9
15,9
15,9
17,9
44,20
15,20
44,20
45,20
45,17
45,17
45,17
45,17
45,17
46,17
46,20
46,20
46,17
46,17
46,20
46,20
46,20
46,20
46,20
154,15
15,20
15,20
154,20
154,20
6,8
6,8
6,8
6,8
6,8
6,17
6,17
6,17
76,17
76,17
76,17
72,14
92,14
154,15
3,3
3,3
3,3
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
412,8
95,31
95,31
97,31
97,31
88,21
88,21
97,31
88,21
3,21
3,21
3,3
3,3
3,3
3,3
54,31
54,31
54,31
54,31
54,31
54,21
54,21
3,3
0,3
54,21
3,3
3,3
3,3
3,3
3,3
3,3
4,3
10,4
610,4
6,3
7,4
7,4
7,4
9,4
9,4
608,4
10,4
9,4
9,4
61,4
9,4
18,23
18,10
16,9
15,9
16,9
17,9
15,8
15,8
30,8
32,17
32,17
32,17
92,14
45,17
72,1
36,1
72,14
49,14
35,14
48,14
72,14
49,14
72,14
49,1
1,1
172,1
87,1
49,43
87,1
85,1
87,1
87,0
86,0
87,0
87,0
83,0
83,0
83,0
83,0
79,0
251,0
251,0
251,0
83,0
251,0
251,0
0,3
0,22
0,1
36,1
0,1
0,1
48,1
0,1
0,1
0,1
1,1
1,1
251,1
89,1
251,1
251,1
3,3
0,3
3,3
3,3
0,3
3,3
3,3
3,3
3,3
3,3
95,31
97,31
97,31
102,21
88,21
0,3
3,3
54,31
54,31
54,31
88,21
88,21
88,21
88,21
3,3
97,21
0,3
3,3
3,3
3,3
3,3
3,3
3,3
4,3
6,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
97,3
3,3
0,3
3,3
97,3
3,3
47,3
97,3
4,3
97,3
4,3
0,22
97,3
0,22
0,1
0,1
0,1
1,1
1,1
1,1
126,1
1,1
1,1
79,1
1,1
1,1
1,1
79,1
1,1
1,1
1,43
3,3
0,3
3,3
3,3
0,22
0,22
0,1
36,1
0,1
48,1
0,1
1,1
1,1
3,3
3,3
3,3
3,3
3,3
608,4
3,3
7,4
7,4
8,4
9,4
9,4
9,4
9,4
58,9
58,4
58,4
58,4
11,4
58,4
58,4
58,4
58,4
61,4
61,4
9,4
58,9
58,9
459,9
58,9
459,9
459,9
7,3
7,3
7,9
7,9
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
6,3
17,9
15,8
15,8
30,17
32,17
32,17
32,17
76,17
76,17
76,17
92,14
45,17
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
412,8
6,8
6,8
6,8
6,8
6,17
6,17
3,3
3,3
3,3
3,3
3,3
6,3
6,3
3,3
3,3
3,3
3,3
3,3
4,3
6,3
9,4
9,4
10,4
11,4
4,4
4,4
3,3
3,3
3,3
3,3
3,3
9,4
3,3
9,4
9,4
6,3
9,4
4,4
4,4
4,4
4,4
53,4
53,4
53,4
3,3
3,3
3,3
3,3
3,3
3,3
4,3
608,4
610,4
6,3
7,4
7,4
7,4
9,4
9,4
9,4
9,4
61,4
701,23
18,23
61,4
18,10
16,9
15,9
16,9
17,9
15,8
15,8
44,20
45,20
45,17
45,17
45,17
45,17
72,1
36,1
35,14
76,17
49,14
35,14
49,14
50,1
35,14
92,14
49,1
45,17
49,1
79,1
1,1
83,0
172,1
87,43
87,1
49,43
87,1
85,1
87,1
83,0
87,0
86,0
87,0
87,0
87,0
83,0
83,0
83,0
88,0
88,0
632,0
88,0
632,0
85,0
85,0
499,0
85,0
85,1
51,0
86,0
51,0
51,0
95,31
95,31
54,31
54,31
54,31
88,21
88,21
88,21
88,21
76,21
88,0
54,31
54,21
54,21
3,3
54,21
0,3
54,21
54,21
3,3
3,3
3,3
3,3
3,3
3,3
0,3
0,3
3,3
95,31
97,31
97,31
97,31
97,21
97,21
97,21
0,3
95,31
95,31
54,31
54,31
54,31
54,31
88,21
88,21
88,21
102,21
102,21
54,21
3,3
54,21
0,3
3,3
54,21
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,3
610,4
6,3
7,4
8,4
9,4
608,4
9,4
61,4
9,4
18,10
16,9
15,9
16,9
17,9
15,8
15,8
44,20
15,20
15,20
46,17
46,20
15,20
15,20
154,20
154,20
154,20
154,20
154,20
414,17
414,17
414,17
414,17
76,17
76,17
76,17
76,17
45,17
45,17
45,17
44,20
45,17
44,20
44,20
30,22
30,8
30,8
30,17
30,17
15,17
413,11
44,20
15,20
414,17
414,17
414,20
414,17
30,22
60,22
30,22
60,22
30,22
72,1
60,1
60,1
60,1
60,1
249,1
250,1
79,1
1,1
49,43
87,43
87,1
83,0
83,0
172,0
85,1
87,1
87,0
86,0
87,0
87,0
0,22
0,1
0,1
48,1
0,0
0,1
0,0
0,1
0,1
51,1
51,1
51,1
51,1
51,1
51,0
85,1
51,0
51,0
51,0
3,3
0,3
3,3
3,3
0,3
3,3
0,3
47,3
0,22
3,3
3,3
3,3
3,3
54,21
0,3
0,3
97,21
0,3
47,3
0,22
0,22
0,1
0,1
48,1
0,0
51,1
51,1
51,1
51,1
51,0
51,0
51,0
51,0
51,0
51,0
51,0
0,1
0,1
0,1
0,0
51,1
51,1
51,1
51,1
51,1
51,1
51,0
85,1
51,0
51,0
86,0
51,0
3,3
0,3
3,3
3,3
0,3
0,3
47,3
3,3
3,3
3,3
3,3
3,3
3,3
97,21
0,3
47,3
0,1
0,1
0,1
0,0
0,1
0,0
0,1
51,1
51,1
51,1
51,1
51,1
51,1
85,1
51,0
86,0
51,0
51,0
51,0
51,0
83,0
83,0
79,0
83,0
83,0
87,0
87,0
83,0
518,0
518,0
83,0
49,14
49,14
50,1
49,1
49,1
49,1
49,1
49,1
79,1
251,43
1,43
172,43
49,43
87,43
49,43
87,0
85,1
49,43
49,43
85,1
85,1
6,3
6,3
15,9
6,3
6,3
15,9
6,3
15,9
6,3
6,3
6,3
6,3
6,3
6,8
6,8
6,8
6,8
6,8
49,17
49,14
49,14
15,9
15,9
15,9
17,9
15,8
15,8
30,11
45,20
45,11
15,20
45,11
45,11
413,11
45,11
45,11
15,20
413,11
413,11
413,11
413,11
15,17
413,11
413,11
11,11
11,11
83,0
83,0
83,0
172,1
49,43
87,43
87,1
49,43
172,0
85,1
87,1
87,0
86,0
87,0
87,0
87,0
83,0
83,0
249,0
249,0
249,0
249,0
0,1
0,0
1,1
1,1
1,1
1,1
251,1
251,1
251,1
89,1
251,1
156,3
170,3
0,3
3,3
0,3
3,3
3,3
97,21
0,3
47,3
0,22
0,1
35,0
36,1
0,1
3,3
0,3
3,3
3,3
3,3
3,3
0,3
88,21
97,21
97,21
97,21
0,3
95,31
97,31
54,31
54,31
88,21
102,21
54,21
54,21
54,21
3,3
102,21
54,21
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
610,4
7,4
8,4
7,4
9,4
9,4
9,4
9,4
9,4
9,4
4,4
10,4
11,4
10,4
11,4
61,4
11,4
16,9
16,9
17,9
15,8
15,8
45,17
45,17
44,20
44,20
44,20
46,17
15,20
154,20
154,20
154,20
414,17
414,17
414,17
414,17
414,17
76,17
45,17
30,22
60,22
30,22
6,8
30,8
30,17
30,17
15,17
60,1
413,11
44,20
414,20
60,1
250,1
79,1
1,1
83,0
82,0
83,0
83,0
83,0
172,1
87,1
172,0
85,1
87,1
87,0
86,0
87,0
87,0
51,1
51,1
51,1
51,1
51,0
82,1
51,0
89,1
82,1
1,1
82,1
82,1
51,0
51,0
126,1
1,1
249,1
1,1
249,1
3,3
0,3
3,3
0,3
0,3
0,22
36,1
250,1
250,1
250,1
250,1
249,1
249,1
3,3
187,47
122,48
187,47
319,47
187,47
187,47
187,47
634,47
30,47
30,31
30,31
30,31
30,31
30,31
30,31
88,21
3,3
0,3
102,21
0,3
47,21
3,3
3,3
3,3
3,3
3,3
15,9
3,3
4,3
3,3
6,3
3,3
6,3
3,3
3,3
3,3
3,3
54,21
0,3
0,3
97,21
0,3
47,3
0,22
0,22
36,1
0,1
0,1
0,1
51,1
51,1
51,1
85,1
51,0
86,0
51,0
51,0
51,0
83,0
83,0
251,1
83,0
251,1
251,1
251,1
251,1
89,1
251,1
251,0
251,0
251,0
251,0
1,1
1,43
97,21
0,3
0,22
0,22
0,1
0,1
48,1
0,0
0,1
0,1
1,1
1,1
79,1
1,1
54,31
97,31
54,31
97,31
97,21
97,21
54,31
54,31
54,31
54,21
54,21
3,3
0,3
3,3
54,21
3,3
3,3
3,3
3,3
4,3
6,3
7,4
7,4
8,4
9,4
9,4
9,4
9,4
608,4
9,4
9,4
9,4
18,23
61,4
16,9
16,9
17,9
15,8
30,17
30,17
30,17
414,17
6,8
6,17
6,17
76,17
32,17
76,17
32,17
76,17
32,17
76,17
32,17
32,17
45,17
3,3
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
412,8
6,8
6,8
3,3
3,3
3,3
3,3
3,3
3,3
6,3
15,9
15,9
15,9
15,9
15,9
15,9
17,9
15,8
15,8
30,8
30,17
32,17
32,17
32,17
32,17
72,1
72,14
49,14
35,14
35,14
76,17
49,14
48,14
72,14
49,14
50,1
76,17
49,1
92,14
45,17
49,1
79,1
83,0
1,1
83,0
172,1
49,43
49,43
172,0
49,43
49,43
260,43
49,43
49,43
83,0
49,43
49,43
49,0
49,0
586,0
120,45
119,45
86,0
51,0
83,0
47,3
0,22
0,22
0,1
36,1
48,1
0,1
0,1
0,1
0,1
51,1
51,1
51,1
51,1
51,1
51,1
51,0
51,0
51,0
3,3
3,3
3,3
3,3
0,3
3,3
3,3
0,3
3,3
3,3
3,3
3,3
4,3
6,3
7,4
7,4
7,4
9,4
9,4
9,4
608,4
9,4
61,4
610,4
9,4
61,4
9,4
61,4
11,4
58,4
3,3
58,4
3,3
58,4
58,4
3,3
11,4
3,3
11,4
4,4
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
4,3
15,9
16,9
15,8
30,8
76,17
32,17
49,14
32,17
50,1
72,14
32,17
32,17
32,17
45,17
49,1
172,43
49,43
49,43
172,0
49,43
49,43
49,43
260,43
49,43
83,0
49,43
85,43
49,43
49,0
119,45
119,45
51,1
51,1
51,0
86,0
51,0
83,0
83,0
83,0
83,0
79,0
83,0
3,3
0,3
3,3
3,3
97,21
36,1
0,1
48,1
0,1
0,0
51,1
3,3
3,3
3,3
3,3
3,3
4,3
7,4
8,4
7,4
9,4
3,3
3,3
3,3
3,3
11,4
4,4
3,3
3,3
3,3
0,3
3,3
3,3
3,3
54,3
3,3
54,3
54,3
3,3
3,3
3,3
4,3
4,4
4,4
11,4
11,4
51,4
11,11
16,9
15,9
17,9
15,8
15,17
413,11
44,20
15,20
45,20
15,20
15,20
30,17
30,17
15,17
413,11
44,20
414,17
32,17
32,17
76,17
259,17
414,17
414,17
414,17
414,17
414,17
414,17
414,17
72,14
414,17
76,17
76,17
45,20
45,20
259,17
45,17
45,17
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,8
6,8
49,17
49,17
3,3
3,3
3,3
3,3
3,3
3,3
54,21
97,21
0,22
35,0
0,1
1,1
126,1
1,1
79,1
1,1
1,1
172,1
82,0
83,0
87,43
87,1
49,43
87,1
87,1
85,1
83,0
85,1
85,43
49,43
49,0
119,45
51,1
51,1
51,1
86,0
51,0
51,0
3,3
3,3
3,3
97,21
0,3
47,3
0,22
0,1
0,1
0,1
48,1
0,1
0,1
0,1
51,1
51,1
3,3
3,3
3,3
4,3
6,3
7,4
8,4
7,4
9,4
9,4
608,4
58,4
58,4
58,4
11,4
9,4
61,4
61,4
10,4
11,4
11,4
11,4
54,4
16,9
15,9
16,9
17,9
15,8
15,8
30,17
414,17
414,17
32,17
32,17
32,17
45,17
3,3
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,8
6,8
6,8
6,17
6,17
414,17
95,31
95,31
54,31
97,31
54,31
54,31
88,21
88,21
88,21
88,21
3,21
3,3
3,3
54,31
54,21
54,21
54,21
3,3
0,3
3,3
54,21
54,21
3,3
3,3
3,3
3,3
95,31
88,21
102,21
88,21
88,21
88,21
3,3
54,31
88,21
102,21
0,22
0,1
0,1
48,1
51,1
51,1
51,0
51,0
51,0
51,0
51,0
83,0
83,0
251,0
86,0
172,0
251,1
251,0
3,3
0,3
0,3
97,21
0,3
0,22
35,0
0,1
0,0
1,1
1,1
1,1
126,1
1,1
249,1
1,1
249,1
249,1
249,1
249,1
249,1
249,1
249,1
249,1
249,1
3,3
0,3
3,3
47,3
0,22
43,1
250,1
250,1
250,1
250,1
250,1
3,3
3,3
3,3
3,3
3,3
4,3
7,4
9,4
9,4
9,4
9,4
18,23
18,10
16,9
15,8
30,17
30,17
414,17
32,17
32,17
3,3
3,3
3,3
3,3
3,3
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
412,8
6,8
6,8
6,17
6,17
414,17
76,17
76,17
76,17
72,14
3,3
3,3
3,3
3,3
0,3
0,3
97,21
47,3
0,1
0,1
48,1
0,0
0,1
0,1
51,1
51,1
51,1
85,1
51,0
86,0
51,0
51,0
51,1
51,1
51,1
51,0
51,0
51,0
1,1
1,1
1,1
47,3
0,22
36,1
0,1
1,1
1,1
1,1
1,1
1,43
3,3
3,3
3,3
0,3
3,3
3,3
3,3
4,3
15,9
15,9
15,9
17,9
15,8
11,11
11,11
16,9
15,9
16,9
17,9
15,8
6,3
6,3
6,3
6,8
6,8
6,8
6,17
414,17
414,17
76,17
76,17
32,17
76,17
32,17
32,17
259,17
6,3
6,3
6,3
6,3
6,3
6,3
6,3
7,4
7,4
7,4
9,4
9,4
9,4
9,4
9,4
53,4
18,23
61,4
54,31
88,21
3,21
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
6,3
4,4
4,4
4,4
54,31
54,31
54,21
54,21
3,3
0,3
54,21
3,3
54,21
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
3,3
88,21
97,21
3,3
0,3
3,3
54,21
0,3
58,31
58,31
58,31
58,31
58,21
54,31
102,21
102,21
54,31
54,31
54,31
54,21
54,21
54,21
54,21
3,3
54,21
0,3
54,21
3,3
54,21
3,3
3,3
9,4
3,3
10,4
11,4
4,3
4,4
4,4
4,4
58,9
58,4
58,4
58,4
58,4
58,4
58,4
58,4
58,4
9,4
9,4
61,4
9,4
608,4
10,4
10,4
10,4
434,9
58,4
58,4
59,4
11,4
11,4
11,4
11,4
11,4
6,3
54,4
6,3
6,3
11,4
15,9
51,4
6,3
54,4
54,4
54,4
54,4
54,4
54,4
11,4
51,4
51,4
16,9
15,9
16,9
17,9
15,8
15,8
30,17
30,17
414,17
414,17
414,20
414,17
414,17
45,20
72,1
72,1
72,14
35,14
35,14
72,14
76,17
44,20
92,14
45,17
45,17
45,17
45,17
45,17
60,1
72,1
72,1
79,1
1,1
250,1
249,1
249,1
249,1
249,1
249,1
79,1
1,1
1,1
1,1
1,43
51,1
250,1
128,1
51,1
51,1
250,1
1,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,0
51,0
51,0
51,0
51,0
51,0
86,0
51,0
51,0
3,3
3,3
54,3
3,3
0,3
0,3
47,3
0,1
0,1
0,1
48,1
0,1
0,1
0,1
0,1
51,1
51,1
51,1
85,1
3,3
3,3
4,4
9,4
11,4
9,4
61,4
11,4
4,4
4,4
10,4
701,23
53,4
3,3
3,3
6,3
4,3
15,9
15,9
16,9
15,8
16,9
15,9
15,8
15,8
30,8
30,17
30,17
414,17
414,17
414,17
414,17
414,20
45,11
45,11
30,8
30,8
30,8
30,17
30,8
6,17
6,17
414,17
76,17
76,17
45,20
45,11
45,11
259,17
45,17
45,17
45,17
16,9
15,9
16,9
30,11
30,17
17,9
15,8
413,11
15,20
6,3
6,3
6,3
6,3
15,9
6,3
15,9
6,3
6,8
15,17
413,11
413,11
413,11
6,8
6,8
30,8
6,8
30,8
49,17
49,17
414,17
76,17
32,17
32,17
32,17
45,17
3,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,8
6,17
0,22
0,1
0,1
0,1
0,1
0,1
0,1
1,1
1,1
79,1
83,0
1,1
83,0
1,1
79,0
83,0
49,43
49,43
87,1
85,1
87,1
83,0
87,0
86,0
87,0
87,0
83,0
83,0
83,0
251,0
83,0
251,0
251,0
251,1
251,1
1,1
251,1
251,1
89,1
251,0
251,1
36,1
0,1
0,1
0,1
1,1
1,1
1,1
172,1
0,3
3,3
3,3
54,3
9,4
3,3
3,3
3,3
10,4
11,4
4,3
4,4
0,22
0,22
9,4
61,4
9,4
3,3
3,3
4,4
10,4
53,4
701,23
61,4
3,3
3,3
3,3
3,3
3,3
6,3
30,8
30,8
30,8
30,17
30,17
30,8
3,3
3,3
3,3
6,3
6,3
6,3
6,3
3,3
3,3
3,3
3,3
6,3
9,4
9,4
61,4
